row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,4.mzML Peak area,6.mzML Peak area,1.mzML Peak area,2.mzML Peak area,10.mzML Peak area,12.mzML Peak area,9.mzML Peak area,3.mzML Peak area,11.mzML Peak area,8.mzML Peak area,7.mzML Peak area,5.mzML Peak area,30.mzML Peak area,21.mzML Peak area,28.mzML Peak area,20.mzML Peak area,19.mzML Peak area,36.mzML Peak area,13.mzML Peak area,18.mzML Peak area,24.mzML Peak area,15.mzML Peak area,14.mzML Peak area,35.mzML Peak area,38.mzML Peak area,40.mzML Peak area,41.mzML Peak area,22.mzML Peak area,29.mzML Peak area,32.mzML Peak area,34.mzML Peak area,33.mzML Peak area,16.mzML Peak area,23.mzML Peak area,17.mzML Peak area,47.mzML Peak area,37.mzML Peak area,A20.mzML Peak area,42.mzML Peak area,A10.mzML Peak area,39.mzML Peak area,52.mzML Peak area,44.mzML Peak area,31.mzML Peak area,27.mzML Peak area,48.mzML Peak area,26.mzML Peak area,25.mzML Peak area,Blank_2.mzML Peak area,Blank_6.mzML Peak area,Blank_5.mzML Peak area,A12.mzML Peak area,A22.mzML Peak area,B12.mzML Peak area,54.mzML Peak area,A11.mzML Peak area,46.mzML Peak area,45.mzML Peak area,43.mzML Peak area,49.mzML Peak area,Blank_3.mzML Peak area,Blank_1.mzML Peak area,Blank_4.mzML Peak area,SixMix_3.mzML Peak area,SixMix_4.mzML Peak area,B22.mzML Peak area,B20.mzML Peak area,A21.mzML Peak area,51.mzML Peak area,B11.mzML Peak area,53.mzML Peak area,50.mzML Peak area,SixMix_1.mzML Peak area,SixMix_2.mzML Peak area,SixMix_0.mzML Peak area,SixMix_7.mzML Peak area,B10.mzML Peak area,A31.mzML Peak area,A32.mzML Peak area,B32.mzML Peak area,C11.mzML Peak area,B21.mzML Peak area,C10.mzML Peak area,SixMix_8.mzML Peak area,B31.mzML Peak area,SixMix_5.mzML Peak area,C30.mzML Peak area,B30.mzML Peak area,SixMix_9.mzML Peak area,SixMix_6.mzML Peak area,C22.mzML Peak area,C32.mzML Peak area,C12.mzML Peak area,C20.mzML Peak area,A30.mzML Peak area,C21.mzML Peak area,PoolQC_5.mzML Peak area,C31.mzML Peak area,PoolQC_2.mzML Peak area,PoolQC_6.mzML Peak area,PoolQC_12.mzML Peak area,PoolQC_11.mzML Peak area,PoolQC_8.mzML Peak area,PoolQC_1.mzML Peak area,PoolQC_10.mzML Peak area,PoolQC_3.mzML Peak area,PoolQC_4.mzML Peak area,PoolQC_7.mzML Peak area,PoolQC_9.mzML Peak area,
412,197.0807603098304,1.360966,,,,,,,,,,,0,0,229.42343,266.91626,975.2975,535.07764,0,1204.774,1603.9652,0,0,0,541.1043,1037.4355,0,3313.689,6639.9375,0,0,0,0,0,0,0,214.12656,0,0,0,845.5215,0,0,0,0,0,0,0,265.02576,40281.863,0,3489.939,884.7239,305.59634,0,0,0,0,0,0,0,0,0,1710.2152,2290.9976,0,617.4426,715.6428,0,0,0,0,0,0,0,0,0,0,0,33447.918,0,0,719.9192,0,0,0,0,0,0,53978.957,51900.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48646.74,0,738.2439,0,548.53174,451.58228,458.6445,998.52423,1458.1309,471.58746,644.54895,419.3976,739.9867,1421.7024,518.6481,
248,197.09203311061438,0.8963826,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,459.45944,0,0,0,0,0,0,0,0,504.3229,0,0,0,0,0,0,0,0,0,0,375.45187,0,0,0,0,1249.2366,0,3852.7563,0,455.77954,0,0,997.1614,0,1148.1959,493.71426,663.1531,743.54407,0,0,0,653.4298,982.1656,0,0,1198.1299,0,827.42896,858.26794,0,0,0,0,0,0,0,0,3699.0361,0,0,0,0,0,0,0,0,0,5709.677,6273.567,0,2329.56,0,2635.4526,0,0,0,13295.039,0,0,0,2953.816,4615.0244,1772.8998,10198.722,22125.676,9965.915,0,7707.5986,0,758.3051,5408.7197,2380.138,0,1058.3949,4450.4297,0,0,1339.0072,971.331,
524,197.12839546302078,1.6788167,,,,,,,,,,,7140.951,1475.4629,1425.8195,995.8611,4575.708,18602.182,29578.281,3343.0984,24255.434,6393.788,18497.943,2939.905,31273.723,3986.1707,1690.6754,2730.7732,7999.0596,605.42065,3842.9233,33947.348,7669.407,1340.5923,1316.2214,6470.535,1492.8551,1598.5131,3600.7004,4843.921,3904.6194,513.98224,3931.3315,2116.6216,4488.9717,4228.8706,19144.479,27784.926,1537.3312,35797.684,4030.5693,2364.1287,5141.929,5048.206,21342.305,3668.4155,56538.66,1616.3544,40042.137,72589.42,1413.0935,0,0,32916.934,32913.98,2254.2122,3041.77,17675.705,16346.806,27000.328,9131.47,2044.9617,625.72205,4840.8306,247.94081,786.3121,215.25609,1960.3931,2592.6787,1226.413,12559.45,25670.918,1281.9261,1209.327,1385.9629,971.5713,2201.1353,0,16698.812,41803.293,2335.963,38304.65,4089.043,9807.31,881.7708,167.74219,26470.566,267.99265,1773.1765,2146.49,0,261.799,1732.5215,1409.9622,2884.7134,11226.676,26708.725,954.54895,46832.39,14031.852,49390.13,55063.324,41190.25,32845.223,49377.76,53694.1,21434.467,49290.504,49569.383,45005.016,43849.293,
984,198.99225419171347,2.2769618,,,,,,,,,,,0,0,0,0,0,0,17465.146,0,0,4268.0654,3213.264,0,0,0,0,0,0,38900.34,0,18801.855,0,0,0,7537.0273,0,0,0,0,0,0,22133.791,0,24438.041,0,28658.596,22745.004,0,0,0,0,0,0,7335.663,0,10525.873,9200.294,48971.773,35761.62,0,0,0,0,0,0,0,0,33875.918,28994.27,11014.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8407.205,0,25653.215,0,0,0,10267.423,0,0,0,4708.8965,8321.287,5129.2856,4352.337,0,6495.546,3030.2026,50321.42,5654.909,11018.299,11679.825,5369.966,6046.316,4992.6406,4465.381,7300.3237,6474.926,4362.3164,14574.479,
923,199.06001942570234,2.207051,,,,,,,,,,,1932.9958,2540.6138,2033.5076,396.81253,8175.7954,6418.363,390.82822,7450.5015,8920.285,2758.3867,1028.8619,2059.7454,1012.4142,8450.003,302.21527,6608.184,16032.895,0,7621.176,6167.5337,13838.605,2597.427,698.99274,0,414.0009,641.73914,0,14149.545,1887.8743,3600.5781,0,2663.5198,5348.453,17029.148,4916.6494,0,0,4564.9336,0,424.14493,346.90784,987.231,0,2104.591,8672.597,0,6237.4663,12318.553,0,0,0,962.86926,1132.4534,9899.911,353.70148,2783.107,0,0,0,481.4573,0,0,0,0,0,16210.208,15137.257,7237.904,0,9191.107,459.2076,0,0,0,0,0,7765.2036,5556.217,1573.1626,18432.734,0,14085.985,0,0,3275.176,0,0,13981.01,0,0,0,0,0,0,7950.8535,0,8174.0835,0,6360.7,19639.008,11846.195,14203.106,7742.9556,7661.2734,16920.115,7588.4604,11861.585,17659.19,10817.396,
1121,199.0964257455533,2.3878174,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,614.9907,494.8208,753.8641,0,784.0484,0,0,0,0,0,0,0,6727.098,0,0,0,6528.1577,0,0,0,0,0,0,0,1010.4698,14839.637,0,7015.9297,2977.2036,2966.5078,0,0,0,0,0,0,0,0,0,9191.485,13850.25,392.2915,4697.035,8598.249,0,0,0,0,0,0,0,0,0,0,676.2456,14162.079,0,805.26843,2175.1736,0,0,0,0,0,556.75806,3848.6577,6399.926,0,0,0,0,0,869.3468,0,0,1088.8241,0,0,0,0,0,0,16359.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3899,199.13291059908676,3.9716368,,,,426,,,,,,,0,0,0,0,307.79718,0,0,0,424.13193,0,0,0,0,0,0,0,722.51196,726.49536,1223.4038,1590.0222,0,2752.0156,0,614.6238,0,0,0,799.9429,0,0,611.6634,0,0,1684.0715,0,0,0,5269.4023,0,596.5933,0,0,0,0,2488.246,1303.1921,1662.5424,0,0,0,0,405.80066,1795.383,698.0475,0,3491.9724,0,0,910.0941,0,0,0,0,0,0,3029.347,3040.7424,9798.889,0,1152.9772,0,0,0,0,0,0,495.32974,7718.876,13465.234,1367.0034,0,803.2148,3779.604,0,3099.3127,0,2278.2078,2756.8613,0,0,1262.5869,3033.136,3188.531,2906.4888,10638.1,4841.6274,4593.4883,8119.372,8862.339,13767.095,8940.391,12165.8955,11848.265,3670.0977,10380.434,9203.533,11309.131,10445.66,11825.299,
4526,199.16921217000464,4.421291,,,,,,,,,,,5061.722,2682.2292,1469.8177,1578.0758,11282.369,9359.673,0,10542.39,15594.552,0,0,9936.714,3817.1494,12934.691,3436.425,10484.036,17872.344,0,14405.429,0,25952.08,11372.765,7886.6187,0,2550.413,17556.059,11028.393,16364.257,5839.1714,9980.45,0,13913.919,0,27689.143,0,0,1800.2399,5762.7856,15443.219,2112.2998,5455.66,4541.502,2835.1577,13824.648,0,0,0,0,260.62122,0,0,5642.674,4823.729,14707.969,3821.5625,6928.645,1164.715,2550.0515,0,14797.488,241.48409,0,0,0,0,48059.625,11781.318,15339.922,12481.423,8246.882,6902.634,12515.816,0,0,0,0,11196.254,21573.057,15991.686,18272.201,0,28809.496,0,0,34966.902,0,0,47823.734,0,0,0,0,0,1293.5151,19964.17,708.3716,8502.945,2676.016,10943.533,18801.043,6488.8994,19725.59,17081.238,18167.596,32780.004,7352.2686,15238.565,28414.2,8301.632,
2044,199.18041191142675,2.980924,,,,,,,,,,,81624.04,362586.38,20952.93,15420.969,42157.71,29852.768,0,23721.918,20649.422,0,0,133565.75,15798.486,27315.857,5545.377,26270.838,31052.406,0,497959.53,0,501759.66,582916.8,256065.8,0,8989.102,534121.7,524934.06,688245.4,17767.547,1387893.2,0,913041.5,0,771867.56,0,0,10289.875,1269.2435,547291.4,777.75244,19792.707,18148.525,0,683066.3,0,0,0,0,0,253.31062,279.99442,1812.8204,2700.3604,413106.2,24245.512,2646.0845,0,0,0,606685.06,0,0,347.18906,0,0,255475.25,422320.8,6221.418,419454.53,145511.08,11681.697,678540.6,0,0,0,220.91849,350566.1,1468.0928,0,74059.63,0,185234.73,0,212.99657,254584.55,233.96478,0,337969.8,208.87137,0,0,0,0,0,5385.047,0,119237.414,0,155841.89,144994.92,347859.8,272548.28,235716.88,183564.98,270409.44,111329.76,169843.94,167084.64,311524.97,
5335,200.20085660519234,5.0347,,,,,,,,,,,4796.671,5309.1562,0,4701.302,3452.5166,3847.4316,34268.19,1086.2969,10567.47,44945.21,35793.547,2781.5771,4220.6343,2489.4517,1073.0807,2885.8064,2874.754,11937.678,12900.857,45188.598,16768.13,10881.603,7540.907,9125.587,2242.3875,8186.441,11759.929,9031.65,2868.0273,6156.749,10901.12,6098.0654,28966.846,13279.867,45810.203,14296.896,614.0938,480.58582,8349.641,1054.7505,1638.3657,754.40857,11877.574,7602.567,29604.277,12490.167,29272.469,30014.152,0,0,0,0,0,4949.106,1012.23486,1795.4159,13364.2,10436.119,7446.157,8078.8887,0,0,0,0,0,5042.996,3319.5256,2548.822,9715.691,4765.7144,6124.408,9233.977,0,0,0,229.1143,4402.887,0,0,4101.0845,3423.5188,3268.876,3750.3206,0,4705.939,0,4547.518,2383.3276,0,0,1786.3428,1918.47,4528.9204,6621.725,1180.7019,7801.897,52907.766,7506.4717,52742.414,50561.137,45288.125,58203.64,56214.316,40362.117,49383.35,43751.42,50525.65,53490.484,44393.17,
3411,201.04607655219957,3.637213,,,,19,,,,,,,0,0,0,0,0,0,31255.195,0,0,30137.504,39094.777,0,0,0,0,0,0,44828.508,0,51290.35,0,0,0,45372.582,0,0,0,0,0,0,43041.047,0,48351.727,0,52344.562,55640.707,0,0,0,0,0,0,39581.617,0,72278.42,42267.04,68917.516,76589.336,0,0,0,0,0,0,0,0,45993.227,51949.07,41780.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43574.395,0,45807.195,0,0,0,106343.73,0,0,0,94153.086,107794.305,53614.277,79738.266,0,82003.15,44786.76,106364.13,42787.76,45211.59,51352.746,42593.598,54545.727,42463.848,50102.508,36338.164,42866.02,44309.62,45826.824,
655,201.1471078023165,1.934087,,,,,,,,,,,0,0,0,0,205.57855,0,0,0,393.99405,0,0,0,0,509.42407,0,0,337.44418,365.13623,0,0,227.54636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41602.156,0,1823.1859,0,0,0,0,1011.69403,0,736.32275,0,0,0,0,2296.7107,2481.7776,390.16418,0,6655.018,0,954.1228,0,0,0,0,0,0,0,1358.258,733.0528,1409.3623,0,419.7251,0,0,0,0,0,0,246.54434,56768.773,13949.545,703.0954,734.68506,633.40393,845.4148,0,842.3717,0,3743.8735,996.82886,0,0,1106.6426,1601.915,1136.1676,2509.453,66491.13,8426.198,0,2880.8457,0,1252.4304,886.27765,0,1547.264,2452.6929,0,0,0,927.3519,0,
3482,201.1484882898444,3.678477,,,,,,,,,,,0,1275.7363,972.88184,773.93976,6955.2363,1054.9119,0,6234.8696,5023.969,0,0,0,526.4497,9774.535,0,6258.7476,11499.172,0,2345.8428,0,1121.1931,1946.6582,905.04517,0,0,0,0,1548.3457,1341.6953,0,0,0,0,1337.1261,0,0,227.31244,12797.306,0,5934.6636,1763.8618,0,0,943.0423,786.2628,0,0,0,0,0,0,4981.331,9120.024,0,1691.3174,6565.4004,0,0,0,0,0,0,0,0,0,0,0,12230.661,0,0,311.4495,0,0,0,0,0,0,18158.947,9121.738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15501.861,0,3792.8582,0,6848.9043,7359.2285,5834.8833,5126.7085,5613.4404,4915.1943,8077.39,7042.705,11016.86,4447.899,5140.5625,
429,201.15962235685313,1.4099262,,,,,,,,,,,1091.9359,667.02826,0,0,0,0,0,0,0,0,0,482.73035,0,0,0,0,0,0,1792.7349,0,11777.967,7346.458,1153.3615,0,0,3816.993,5319.034,4362.7217,0,14415.85,0,28613.396,0,7443.4277,0,0,0,0,6166.4478,0,0,0,0,34806.81,0,0,0,0,0,0,0,0,0,40487.22,0,0,0,0,0,37094.098,0,0,0,0,0,76865.97,53639.44,0,4956.4116,38306.78,0,2134.25,0,0,0,0,35910.15,0,0,107178.09,0,79214.125,0,0,115112.1,0,0,115986.67,0,0,0,0,0,0,0,0,33600.395,0,28843.38,35547.54,37661.32,31936.24,35466.7,1958.9392,38452.938,7551.799,3515.5708,34310.277,38452.61,
213,202.10734782978912,0.8337575,,,,,,,,,,,0,0,0,0,0,0,776.56024,0,0,1345.9766,2204.0984,0,0,0,0,0,0,728.64246,0,7011.0806,0,0,0,1152.7845,0,0,0,0,0,0,2685.9397,0,1602.7366,0,2713.3936,2752.2073,0,510.03174,0,0,0,0,4818.2095,0,1652.7087,731.8878,3851.3118,1114.9397,0,0,0,0,0,0,0,0,1808.607,5034.905,6741.3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702.51465,0,0,2616.417,0,14803.442,0,0,0,57267.816,0,0,0,11685.208,61908.707,14453.356,33028.348,900.2821,14622.786,892.7711,49868.156,1688.4109,2277.2021,2442.0273,7308.7246,2761.6833,1408.5891,9847.133,1385.6544,1390.2816,7452.222,1236.8401,
4762,203.12469213809297,4.639319,,,,100,,,,,,,0,0,46570.523,36664.426,76219.945,63255.082,0,76739.05,91837.484,0,0,0,37025.29,71213.61,32938.695,71025.3,93022.51,0,0,0,0,0,0,0,16081.673,0,0,0,41705.0,0,0,0,0,0,0,0,26194.535,106543.98,0,73886.48,23880.195,28453.752,0,0,0,0,0,0,0,0,0,73118.266,82563.09,0,43540.656,65330.574,0,0,0,0,0,0,0,0,0,0,0,52358.793,0,0,43614.19,0,0,0,0,0,0,30627.332,137230.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36684.594,0,26877.7,0,12034.854,34493.32,4001.6338,28902.38,9594.592,14528.9375,30393.332,19357.0,29003.525,30205.674,17065.547,
2697,203.12766547755356,3.2229435,,,,,,,,,,,27757.992,12186.124,54741.02,47858.43,76136.26,33367.6,10993.057,59222.445,102314.51,8425.987,15094.009,19127.922,43723.816,48397.46,33395.92,59715.613,104330.14,6375.4404,2965.685,82288.96,3423.5955,3131.0938,0,13583.498,48958.56,1177.1138,1196.3053,3443.7788,47911.65,0,27152.27,497.20996,13744.027,6739.9844,20183.146,23035.734,18269.834,10860.689,844.91064,65029.72,51325.62,47472.883,35815.09,913.64844,5409.932,25197.553,22827.656,17669.977,0,0,0,59140.465,68459.93,8670.041,79962.336,58496.156,35115.87,37612.48,10538.733,1765.6781,0,0,0,0,0,30575.129,15258.202,91381.01,1398.6721,12669.738,63452.22,2472.1416,0,0,0,0,15581.747,130166.89,101150.72,0,2473.607,6235.3086,5200.19,0,26808.273,0,16497.287,18494.44,0,0,4631.0996,5210.8896,6239.0415,5897.9756,111541.66,2421.9663,29996.043,11164.667,50666.652,43055.86,34867.61,25689.05,68951.65,47102.582,57900.8,51018.54,10803.403,70299.19,57875.117,
3319,203.12774507118576,3.5890222,,,,,,,,,,,8014.74,6166.779,942.4866,353.81516,636.95935,1168.2781,6864.9214,4466.6616,3945.7493,3716.9114,5282.074,6714.906,910.52423,4244.6367,882.7427,5366.9175,7905.8257,0,14141.727,8023.8794,10725.901,16130.138,12324.89,0,508.00986,5527.6445,3118.701,16320.565,2109.105,2529.265,0,2141.2222,5467.062,10222.339,3059.5854,0,0,14534.507,3978.2192,6748.582,3039.8306,1026.5378,0,6459.746,5815.543,0,3006.3232,4598.854,0,0,0,2033.2184,18486.598,3037.0334,260.73773,6850.285,0,0,0,5038.656,0,0,0,0,0,7436.934,4457.5977,8470.167,3363.6304,4790.4604,0,3803.7458,0,0,0,0,4770.217,9405.251,11687.51,4236.78,963.23315,5417.9746,0,0,3238.7341,0,0,4487.795,0,0,0,0,0,5168.55,16096.693,0,1060.8484,0,2388.9329,7307.6196,10168.254,9154.171,1523.2322,10453.496,9163.303,9155.257,11007.351,9765.697,7959.9795,
46,203.13893729847348,0.5315971,,,,,,,,,,,3024.2612,27822.291,5275.2227,1303.5245,20505.393,6325.1245,972.6265,7583.1797,3423.4177,3303.3188,5317.6333,34763.38,2074.1406,27119.66,4164.1006,9336.327,25337.572,24950.736,4047.9355,5561.3286,4696.396,33117.82,4179.488,27590.072,789.4292,30467.008,16937.479,3179.2825,1756.7537,18002.574,41804.773,38066.254,4663.5938,20063.732,5921.396,49724.242,21712.07,72584.56,35815.82,89572.96,9937.874,9604.71,27752.613,15119.632,13238.613,31153.41,7672.584,6304.7173,346.6993,0,0,75416.22,107976.48,159649.64,13499.4,33769.33,37646.6,71109.11,51747.043,34870.336,316.89658,255.10959,0,0,0,87977.3,95482.39,52211.203,8859.767,55951.98,3502.0994,32652.766,0,0,0,0,62116.977,111425.97,26656.543,113566.375,34128.184,111536.836,143874.19,0,47177.766,0,408553.5,60177.297,0,0,157465.64,118134.875,68877.62,137202.92,93432.266,278865.0,100996.31,454370.56,26998.297,106374.72,21264.402,95765.69,112462.39,49456.375,98925.68,68017.92,17050.354,107631.63,96819.02,
183,203.1389637822216,0.67756915,,,,,,,,,,,517.7654,371.67337,602.95544,307.9961,2119.2444,515.6416,3867.7083,736.0475,660.3163,1147.1218,4822.279,531.175,2495.8003,2282.6948,2786.5667,1204.7955,1658.9573,14838.118,2981.74,9100.226,685.16223,1033.724,926.6118,10579.6045,3185.5388,1710.2722,0,443.36932,9652.372,993.08563,10898.489,4432.8193,6213.312,2490.037,1485.9661,8939.192,4281.831,38779.06,814.8358,5782.8555,5030.739,4058.736,10296.54,0,2718.8794,4406.82,5180.3003,7150.798,0,0,0,12332.686,3685.622,1272.627,2299.5312,18579.693,1822.6613,17512.992,10769.744,630.3677,381.21838,255.10959,0,0,0,957.1282,1850.9675,3918.4514,634.127,5163.7754,3031.3376,3292.3535,0,0,492.8888,0,1244.1565,44252.82,43407.957,9487.099,28151.271,1509.8428,28786.607,0,8940.904,0,72100.18,7668.08,0,0,1077.8572,105181.61,11789.648,7653.4844,7922.881,74261.734,9207.458,124672.62,1078.1355,1223.7534,9977.025,8844.957,14113.886,24429.875,5244.644,9560.943,724.62274,39156.8,9976.113,
759,203.1753789223211,2.0244212,,,,,,,,,,,0,295.17154,211.49544,13877.061,17237.346,8512.935,6094.58,3451.3013,5584.458,8029.1494,15327.58,191.84126,478.20706,31911.371,0,13871.124,25508.986,14373.771,2215.3787,35313.164,950.5075,1797.9607,0,6878.8325,1004.26154,0,0,2789.7393,26321.889,2714.4949,15013.651,1363.6243,32645.791,22025.957,18383.186,521.2631,1920.3396,11375.819,0,1835.9978,14813.952,10445.376,8909.745,0,50309.08,4816.0254,41787.797,22169.727,0,0,0,5255.509,16318.085,1642.7968,23378.648,8122.535,8097.128,9469.648,16330.055,443.01837,0,0,0,0,0,0,519.1763,27265.465,0,0,4950.6113,0,0,0,0,0,778.33655,11565.155,2196.6643,1935.5354,9203.701,0,1493.4713,0,1041.5598,0,4743.0967,0,0,0,0,9421.253,842.7046,2449.7478,33612.57,864.0995,10096.316,1969.2621,23092.49,17981.889,59574.895,50951.92,31429.355,20266.748,42866.9,21552.238,22254.688,29564.754,45673.55,
311,203.62603588680975,1.1016526,,,,,,,,,,,0,0,0,0,0,0,22830.203,0,0,23956.293,22215.955,0,0,0,0,0,0,37886.38,0,50614.375,0,0,0,30720.055,0,0,0,0,0,0,33172.652,0,32900.85,0,12682.93,31267.83,0,0,0,0,0,0,19560.523,0,62933.785,28929.072,46848.527,54928.37,0,0,0,0,0,0,0,0,36590.77,40400.37,30389.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2128.169,0,4489.5425,0,0,0,67402.88,0,0,0,5245.8813,61327.234,27421.865,52763.69,0,63056.582,0,70806.95,0,0,0,0,0,0,0,0,0,0,0,
225,204.1017937079439,0.8370763,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.5769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.812,1720.9117,0,0,0,0,0,0,0,0,298.9162,0,5521.4766,0,381.87415,0,0,0,0,0,5793.459,0,553.9811,0,0,615.77747,4528.4907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5622,204.1325517384795,5.182733,,,,,,,,,,,0,0,3351.6274,5977.7744,3765.4463,4290.597,0,3738.8472,6864.2295,0,0,0,17771.55,7310.6924,2696.6619,9980.61,7978.382,0,0,0,0,0,0,0,10695.285,0,0,0,5934.1143,0,0,0,0,0,0,0,42138.08,3871.227,0,17072.814,6309.867,12584.775,0,0,0,0,0,0,0,0,0,7240.875,2510.7915,0,5806.8706,7729.593,0,0,0,0,0,0,0,0,0,0,0,2190.0813,0,0,26205.445,0,0,0,0,0,0,2875.042,1791.6606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2346.7644,0,5958.3613,15322.592,5146.786,2762.3945,10504.58,1820.9174,5389.829,4197.1377,5493.3125,7704.8945,11532.225,
965,204.13619933669352,2.2470052,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13008.41,0,1466.087,0,0,0,0,0,0,0,0,0,0,0,1109.1594,1046.3147,542.79974,0,3138.587,0,0,0,0,0,0,0,0,0,1512.0878,655.2058,2727.7122,0,1311.8007,0,0,0,0,0,0,0,4486.007,2008.2809,1187.7292,0,7319.5435,0,0,6616.676,0,0,11809.186,0,0,0,0,0,0,13579.284,1679.4058,0,2321.0623,0,0,0,0,0,0,0,0,0,0,0,
293,205.0970867260297,1.0151473,,,,,,,,,,,2352.6868,8896.494,26420.195,5956.837,41582.336,38312.008,84932.68,34293.188,8562.298,75755.5,80258.305,4132.308,14831.599,56456.184,11021.472,7532.2803,40980.984,38705.207,2053.0654,173884.95,0,0,1942.8093,14480.579,57763.316,0,0,0,16685.602,0,13073.375,0,131540.73,0,119309.32,120124.68,16106.63,327655.22,0,329237.84,70175.56,53401.723,90461.695,0,229523.9,76525.73,198341.06,234695.05,0,0,0,160929.39,311748.22,0,11520.685,157318.22,94588.516,142570.89,94344.77,0,0,0,0,0,0,0,0,198282.62,0,0,53153.3,0,0,0,0,0,0,747086.6,690387.75,0,167615.03,0,164549.14,0,0,0,425470.38,0,0,0,262832.84,579342.9,213936.6,323526.8,595493.8,394695.84,4174.9556,525094.4,17402.941,5657.9365,8213.676,0,4534.9214,11554.768,0,10767.171,4724.9854,5426.9106,8705.454,
2740,205.12220289818248,3.24328,,,,260,,,,,,,0,0,0,0,0,0,82285.695,0,0,88651.77,66444.33,0,0,0,0,0,0,79067.28,0,156237.53,0,0,0,95582.2,0,0,0,0,0,0,78135.93,0,148183.67,0,140349.33,64782.773,0,0,0,0,0,0,47731.664,0,209715.72,55216.605,206148.78,212775.11,0,0,0,0,0,0,0,0,70871.81,77176.41,54747.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123065.86,0,124081.23,0,0,0,187747.98,0,0,0,45409.918,365476.78,132076.02,250332.23,0,182405.92,100792.03,226470.72,80956.31,103618.21,49749.85,70496.07,124687.664,77572.914,74620.22,82214.69,76424.27,110207.695,104925.25,
30,205.15457182704398,0.5474405,,,,,,,,,,,302.6211,739.95306,9432.1,527.35205,1495.0934,4335.702,37276.52,6486.5654,0,41323.36,67602.27,1218.1719,796.9962,1527.3999,879.14844,2459.8247,1189.0271,38607.1,5507.7974,94180.164,9781.0205,1268.357,0,13326.244,685.37854,4879.0605,604.9389,0,9980.433,2064.1978,59093.797,7437.0386,66778.04,3268.1995,63874.336,23224.39,1033.8013,4254.241,3153.092,1557.4442,28886.986,6455.7812,60516.402,761.4122,54478.61,64181.51,42390.08,13703.076,0,0,0,5542.961,16888.871,29397.893,15351.567,5098.816,37018.848,82992.76,87872.92,7225.9463,0,0,0,0,0,33344.465,12880.91,16730.758,896.424,10003.141,3928.8403,2228.2751,0,0,0,0,29273.88,4922.1353,2685.1577,14235.529,29939.66,2498.416,51999.55,0,43709.54,0,74805.77,41635.188,0,0,17852.85,16545.04,37256.855,12678.959,30995.066,50189.312,12773.07,35540.742,13432.581,3095.1538,3942.6665,18613.12,9515.666,13118.719,13260.865,3887.4395,7670.2686,14358.094,12830.973,
143,206.04471992114514,0.75603557,,,,,,,,,,,0,0,0,0,0,0,2752.3826,0,0,906.50824,4885.517,0,0,0,0,0,0,6985.011,0,21697.002,0,0,0,14038.477,0,0,0,0,0,0,19056.354,0,15426.354,0,3887.6426,37160.875,0,448.19308,0,334.96262,0,0,28008.217,0,4502.1396,27067.125,25485.582,19632.914,0,0,0,250.91852,0,0,0,0,30207.605,41124.03,34897.16,0,0,0,0,0,0,656.1509,0,719.60065,0,0,0,0,0,0,0,0,0,637.9205,853.1269,0,47545.68,0,55771.34,0,0,0,124090.414,0,0,0,106640.05,122744.0,51882.754,89046.734,508.03748,99146.125,1695.2664,130020.04,12127.44,1667.2761,4317.4736,7636.031,8610.964,2262.3887,21027.637,14522.992,10714.609,18374.984,18654.203,
